m c
3.567857374366291 1.0009204329522259
3.6705388017252405 -0.10859951178342087
3.303683668977979 1.4030177544750977
3.667140639774511 0.12566989265760853
3.6147916367750277 -0.16165897412666652
3.630184241042533 0.5352261040889399
3.388081944835373 1.9131712789448763
3.5015525580755686 0.21992541996162274
3.657271899975201 -0.1753307234909265
3.6586104766679863 0.24311491495319082
3.474463576433539 1.5317137831148546
3.5332366063796887 1.211243748835102
3.271340734107832 1.737360071615825
3.5000074177594893 0.22755583731546736
3.369772017849785 1.9761495715676851
3.369899801204514 1.9744730222444211
3.6555316984171404 -0.1718951166309921
3.345284270590549 2.0491035540842457
3.489688768059645 1.4501254016840583
3.635151196908111 0.4797879997504175
3.4303419475554704 0.5747471434985929
3.36775367974988 0.9450755408036535
3.6656288866330837 -0.10937878582463156
3.3243158511570225 2.0968468157325617
3.3496322041742927 2.0320932035975385
3.2824113043512138 2.1341523021891557
3.3523111167115047 1.0499641570899225
3.298938774945435 2.132477175553227
3.661226408551801 0.17711762283170174
3.5717412912177893 -0.037050367255274
3.646194460779829 0.361088192865024
3.6307103774989056 0.510884211683333
3.3291470696436325 2.0802598706352207
3.6668114821131814 0.04678036600522795
3.5992161103411977 0.7639875083259327
3.3195683222118455 1.2949629509888343
3.26719531800896 2.0597708620524724
3.6021738953376876 0.7408667107691063
3.267014994617104 2.054204443835289
3.603833003989875 0.7272810145695736
3.559274098420137 0.008729067839432503
3.274026288439686 2.095685888961249
3.5461747979208473 1.1179437327549486
3.6571601022557236 -0.13077679119679786
3.5317528478697517 0.11058624436386211
3.4475735829142633 1.645336132054961
3.6056572853607927 0.7079078017389318
3.624721126418222 -0.1477785188376739
3.288263796482502 1.5849642178777934
3.551919191468281 0.03864885686669162
3.266764594951183 1.907110009067594
3.6403706949543926 -0.15114595061301195
3.308869853963423 2.104527126509847
3.32031181607978 2.0869044536705843
3.4893072798734592 0.29512304258714295
3.4535844595385172 1.6124443767093304
3.430898296964224 0.5877005820336372
3.389254714366292 1.8838972992762333
3.4021704289007246 0.7504463304525739
3.551133579558105 1.0779026049772042
3.2898875537049364 1.5794871101331438
3.6620693152552035 -0.051094912480552424
3.3400990163408153 2.0382218668891294
3.308160925420708 2.0984783183789872
3.5650175870855874 0.002038553880765903
3.6422170180744553 -0.13828966696132206
3.270488309923556 2.0212422018517717
3.651783152760158 -0.11767316328711885
3.271456484510224 1.8360435562262456
3.3907644674759148 0.8222931141702272
3.6277311651380515 -0.1328716626134483
3.502042067080981 0.24629973308066155
3.297522776948526 2.0975437531660788
3.479749530568921 1.4765241386627963
3.4030513346847853 0.7527032598453349
3.303407587930771 2.090952390067393
3.573132983241896 -0.01599565604117892
3.3987218963448322 1.838909535464568
3.4540157280465906 0.47636966657353064
3.654253820611395 -0.08584219905239898
3.291951527770905 1.5765830673350223
3.3905498683563415 0.830285034182193
3.323415746339694 1.2938221945032389
3.631478108283467 -0.12413208350627869
3.278765643692582 1.7439420242779704
3.365003013642606 0.9951358531133909
3.5007448961935967 1.3594166506031868
3.483004271053872 0.340062487432057
3.2762591890455237 2.023836154500531
3.2973348713120076 2.080882586704025
3.298559801542924 1.5195261661463775
3.3739736163030543 0.9396773114605317
3.2769062872948407 1.788059367158354
3.635821882414966 0.40951958574307845
3.6570421705342926 0.10950803901309136
3.6501663535245816 -0.08312669177528598
3.404533323531754 0.7536077235613359
3.528728899923996 0.1474217968603142
3.6550503405966133 -0.04134731131371083
3.645127428119992 0.29904703254949183
3.6462670049603974 0.2844901580046617
3.3688684361312453 0.9771354117931388
3.6311441871281502 0.45046612585711543
3.3432820614467533 2.0069395325657453
3.279153542625008 2.021898226120582
3.5867805843667973 0.8158046067688733
3.2747909295304938 1.8705906799195038
3.3730210090307122 0.9515806436166034
3.4131363376647457 1.7696209470505764
3.580122112000553 -0.021530159604898458
3.5340090869580125 1.1616314363693263
3.4011342807153166 1.8166470958627219
3.369086964570076 1.9301082720932445
3.4690026612187044 0.4142119786377627
3.656242142059934 0.03466759385901064
3.6338092860928595 -0.10103846416342677
3.3543139008312055 1.0806119641818555
3.4749494454639374 0.3870190614285818
3.6546076521475204 -0.008763771398671238
3.4098312215441635 0.7298881117084761
3.6203465276877385 0.5426825324557161
3.6057841372684547 -0.07579282476923765
3.50226032214269 1.3397004320308348
3.584691622981502 0.8248219766197344
3.5987155522217384 0.7199203020414213
3.2788911143121418 1.798849836103134
3.276413988640408 1.8707644413998903
3.435518872708295 1.6687253269633509
3.6251779698662916 0.4917650188394127
3.621883563782469 -0.09015367254660589
3.532501046061607 1.1630199862196111
3.6403840776226137 -0.08012146676236576
3.5577072879307368 1.0055570746187357
3.6541132973724375 0.07415498045851443
3.572959446316109 0.00825283631127327
3.42758336496101 0.635231161502329
3.4267475112028944 0.6401464464553097
3.5807080921140693 0.8476909754356239
3.5123867893619307 0.22596956914124
3.3034354707634197 1.5014946630166257
3.34710024682538 1.1415869351188341
3.2864070359693285 1.700904285620151
3.5155570286115116 1.258107390784616
3.473132140277377 0.40488326872598
3.5643935886582145 0.03909174928305603
3.2916026528622604 1.6401012092463478
3.322108217159449 2.0279141115122528
3.357047689540575 1.9497588216347452
3.4432823426236596 1.6237414705341031
3.495330060468886 0.30656964602656167
3.2904827191684314 2.017982247130014
3.3981548328252216 1.8113457010458855
3.554205824965954 0.07661631224206289
3.4990670554460306 0.29068495123070903
3.4855985245984407 1.4157711143769554
3.650722973277269 0.058593829471337955
3.6324295988340576 -0.06770275138147852
3.6179187253795897 0.538851421704031
3.6497601952533296 0.1282941235454551
3.631836263990904 -0.06618223484070995
3.3367918777322774 1.2304622357426886
3.4974791216657435 1.350421136710949
3.505638193106928 1.3053532966974846
3.6497419395738184 0.047469629776625055
3.307440507775705 2.0301529704936385
3.4251255671987164 0.660762302119096
3.2812824539200145 1.8884284821185418
3.5064760131718935 0.26263480509848236
3.390919490910016 1.8331749706438316
3.5044902393759605 1.309961134312374
3.5211911151212565 0.20310240947203084
3.317493408660872 1.3928237505720205
3.436556811455108 0.6005045273563212
3.5779235409547017 0.8505084100860199
3.5618217261563863 0.9613805349126814
3.64177598572464 0.26671901271950027
3.513645534194694 1.2569639522063891
3.283977120305031 1.8006295651306825
3.4169743059011335 0.710115707825075
3.4413743298124437 0.576543858667776
3.4992087265961263 1.3362078373203374
3.284341034903433 1.7977012455977093
3.5604367392471326 0.9680416626638593
3.291879536115472 1.9964796779138272
3.299239021370177 1.579201176763494
3.2888262454353985 1.979610123082633
3.647754299469184 0.12408459859318377
3.283413184123829 1.85383049286688
3.2839933213790307 1.9171496937639194
3.5068276566470113 1.2920891648479618
3.3813190063165095 0.9282272790173565
3.3661207192728506 1.028386156007521
3.294152043294031 1.6445037577342063
3.3965980027862583 0.8337843201219783
3.624210706216399 -0.05231476723619366
3.30161314054068 2.010404933283958
3.3082387790122625 2.0130621619107654
3.6156506608649055 0.540468838720642
3.572329038813934 0.035444022397310704
3.312485081539274 2.0121852202193224
3.393234271356342 1.8158795820915525
3.64638718070512 0.13295629175551937
3.299982651644606 1.5820703545236618
3.4403634979574127 1.6226031978813324
3.5617745447852975 0.06819332110322307
3.636238124170475 0.31819687430540355
3.480969991082659 0.386328395856836
3.307615046990903 2.0090037122690525
3.2959449606235 1.9922379675683555
3.438646273664912 1.62844091925448
3.6333849437456127 0.35016439669781363
3.345488643843779 1.958081663144677
3.297387979379458 1.6204089554170018
3.599322851976719 -0.021406918775678463
3.585689967025586 0.006255068586506596
3.392662696103677 0.8643129308524262
3.3664869134837088 1.9005252538141058
3.5224588138045263 1.1955643825956859
3.6430151608366748 0.19803759083530714
3.5384494118537484 1.0992534516999584
3.6329077272118857 -0.028599220698582783
3.5884840271522367 0.0006414674220565075
3.620697302318 -0.04021893779593455
3.4381463462915525 0.6051094447374652
3.3451097529596554 1.9546228419211502
3.3166362032800762 1.996601201533018
3.6436603448665474 0.06404467915634982
3.510041945930747 0.26423197076918115
3.3158036400208153 1.4343965292412957
3.6068403391429635 0.6052546997379871
3.3889586262088143 1.8223488536865755
3.287654350489669 1.8923042281699072
3.6095567731843388 0.5799568912032189
3.6067947669667717 -0.024532057333789936
3.436765427477096 1.6303518496491094
3.543951871644456 1.0595299200630741
3.5234090397442754 1.1846503753835051
3.632167550160397 -0.016918305467928718
3.5106085124982482 0.2639206094163562
3.3267291577684 1.9834108339906553
3.643500283203683 0.09241100994827
3.2882858854861876 1.8083106197934011
3.3260508940015354 1.983861952399531
3.5351621862034124 1.112854449804864
3.522854265379693 0.21539658686011265
3.585735431548611 0.015060857043231124
3.5566517524577277 0.09555697604977809
3.4270160981937368 0.6707240549792992
3.5286414467155858 1.151173692465779
3.372967777234201 1.8717584249250745
3.2898906678815547 1.9044419650351294
3.571641778586319 0.8708418549747989
3.4668207766449366 1.4862475120929393
3.3117311035927317 1.4841582595075415
3.318615506596952 1.418248119517136
3.4353630108471593 0.627125716708715
3.4172351465429873 0.7279173936995633
3.3919509593107646 1.806045602426984
3.4317885436414115 0.6468336154119836
3.2933152440621845 1.7139901225418246
3.6045310072090793 0.6149765566977106
3.465431852437556 1.4915181193976235
3.499969031161579 1.3123227942982538
3.591615878780088 0.7200196468880105
3.4463133949391977 0.5703607185479509
3.290102211587507 1.7940273842799392
3.609328928621835 0.5711641562773586
3.520314436415256 0.2304546279740194
3.613532509606607 0.5321814076468119
3.597047420301908 0.0006309466571536859
3.581794807614844 0.7929311688130642
3.4281737504538863 1.6605571898480171
3.3693510379756244 1.8771811060500792
3.6394421971210233 0.057763278331650625
3.474522640851469 0.4320430873649883
3.3541328199484837 1.1366255913180705
3.466791063504405 0.4693435837834752
3.5781673366472506 0.8181990270062656
3.325027942134371 1.972230085199298
3.6405061989826963 0.15279038845006632
3.6354524426885995 0.027177326013232417
3.480150941283109 0.407210726191348
3.545040497092178 0.1432922203197009
3.300553038491861 1.6255986108814398
3.5656683333248456 0.9036458517827644
3.40168011505535 1.7628095352895645
3.5985877058417275 0.6549893020613133
3.3529317284369773 1.916774516213886
3.6114834969880776 -0.007171236235175016
3.2977836152530005 1.9360479474329715
3.294952723958646 1.912574898180683
3.6356482731726727 0.2516300797907398
3.561822647116413 0.09252472103629472
3.2946181975818107 1.7310636080065596
3.312006708924346 1.9680572673139913
3.2939909015529767 1.8990377657718334
3.3497540171634603 1.1759119294920506
3.310472666024386 1.9658977683832912
3.6385803978470155 0.16894902054835725
3.4100946098283336 1.7274485121481913
3.628071111802335 0.011502583850655057
3.611962700499353 -0.0031485096473939933
3.3522976253130343 1.158558400991998
3.638399748432173 0.10017987400927453
3.3600862853073243 1.8948600922687664
3.346278385439824 1.9275768885074278
3.3068921812337138 1.561171375241015
3.601593495714722 0.007075588947953904
3.5153047594037585 1.2159598725873408
3.6174695901698932 0.4758352293032857
3.4132720179047227 1.7134226731829258
3.31570698077483 1.4677369566113914
3.5407693583805253 0.16467448325394152
3.314723685214602 1.9618505401591868
3.321414478953999 1.9609728995996214
3.498302295037272 1.3091020761754102
3.3855864453665125 1.813132502164363
3.358050760347693 1.121438337459395
3.412592283000305 0.7699845010117947
3.51620644215435 0.26061766481205595
3.569296582582591 0.07947160364918382
3.3022279773786254 1.931677667512762
3.469386600394238 0.468827611340636
3.6071823193883548 0.5652922620132017
3.436484249684205 1.6109445181069155
3.306710641715031 1.5768541920946397
3.427910505928896 0.6849258832376535
3.460885738330739 0.5114281829136971
3.5110561676566583 0.28326263298005827
3.5366214050775815 1.0822106760700816
3.5835507976543464 0.04669451172240002
3.3010022093119296 1.6558735798373334
3.621334149271477 0.4213652173237712
3.63587352376322 0.18798133034972153
3.5369939840535953 0.18380738134531605
3.4232715088071113 1.6660299764285327
3.3343249355129685 1.9392679717220958
3.506220636715182 1.2597056639976252
3.2968893996418815 1.7427174955928297
3.6008391555892043 0.617153605063459
3.3655213361734075 1.8690981795011687
3.4158338416142398 1.6950133718610143
3.4569187337043923 0.5337392383447472
3.5562483059725953 0.9519895208611988
3.3774540978444327 0.9949385534494244
3.32888381667797 1.9412153403615822
3.5113881811182193 0.2860028380625188
3.624440372565492 0.03207212840761642
3.3066537349041214 1.9302691215682692
3.332410393238947 1.9366191136841415
3.303304481317653 1.636712425220674
3.347087448331158 1.9114602235772011
3.6178946627849484 0.021561303133639242
3.306753228544011 1.5907315658887384
3.364215776059382 1.8693308289009796
3.434998672932358 1.6113819921416432
3.432944488136531 1.6202928614787595
3.2990996787924436 1.7133336639488732
3.633981466515407 0.19950207844010848
3.5732192148773025 0.8301550162459073
3.3000778529286596 1.695081455020052
3.2971304488565885 1.8263580032656144
3.36422151370265 1.0898986845083378
3.29822225074276 1.746747931327965
3.3846898409912427 0.9516619744211425
3.374336161354953 1.8369550370225234
3.615115729747882 0.4717511497377931
3.6335267798366404 0.16619614418570094
3.6184208778233384 0.4335176913604002
3.6118122557771097 0.027015900648709845
3.375423282446963 1.8315717159402851
3.3133182643860875 1.5252749313466474
3.315973671834512 1.932579692477871
3.313383988395129 1.9278376292858148
3.6241287745524406 0.05062678877081517
3.305943467735599 1.6214395050365091
3.5360301737117723 0.1991395201997488
3.377459305996331 1.0040462347783112
3.308328465547252 1.590234983452298
3.300101986325177 1.855115684078898
3.3324444460927483 1.9244048701565557
3.319754777349595 1.9302769656005765
3.546843095473165 0.1631369497233912
3.6299437577043827 0.09692956835823452
3.517463581968126 0.27048815802057824
3.5547290282230826 0.13927428845558154
3.4916088849264444 0.3804335358307487
3.3000426085456085 1.8316764729509245
3.6015598483871774 0.03992470500257461
3.3751223688951875 1.022925320525161
3.5144565458351473 0.2841240954335973
3.626754051179094 0.0776010290084006
3.4027393392831344 0.8465357794735873
3.3018893646524425 1.707885269804219
3.305460990775275 1.642996996072858
3.3141149995895347 1.9177587684409918
3.55430520155568 0.9507880297341096
3.378536600182262 1.8148768938391804
3.3479238381382825 1.2218568995739716
3.3952507981882056 1.7588001840189378
3.503186031129788 0.33248987649521666
3.6214691506931223 0.3769344389510252
3.3005586234799704 1.8071600373593473
3.602043413737958 0.5815438339949424
3.367474065788765 1.0792546848933267
3.572657824818026 0.0948676062480267
3.5995447582693525 0.048082779822856025
3.5656121746517586 0.11374377590072093
3.5926014131903434 0.6617189866751811
3.454125392191662 1.5117743691251384
3.336131743134217 1.9092166100527805
3.38946816160491 0.9336675288916858
3.5629849550403945 0.8870706817223422
3.535848444752559 1.0665493553203866
3.334828784253797 1.3345869853754344
3.518129818243323 1.1738553806339986
3.629956813472914 0.16502173067764048
3.303048521707436 1.7136771906042227
3.3233046592597395 1.914510684539863
3.5150504812790118 0.28859238837970835
3.4052828273973246 0.8376539834333556
3.49319332085326 0.3805778656369192
3.5742495705760815 0.8017536827623584
3.430416022011866 0.693310950234471
3.429478883445512 0.6986447569076262
3.611974281123112 0.47288157449840185
3.464228633820179 0.5173430215421408
3.303991340156045 1.7086572227362673
3.4449556340929055 1.5496000315056833
3.352327423866272 1.874980212954597
3.332387058349351 1.9053734498079322
3.4526233453086856 0.5762428972080968
3.5386342579039107 1.0440049325612328
3.5681301737546174 0.8445479104437421
3.5577947882770578 0.9174357272167875
3.311870103628421 1.579583852107584
3.511856140490056 0.30435026560494194
3.390783264812578 1.76481527783152
3.6171848759637832 0.06905435690202744
3.4599664195146733 0.5406588053867267
3.330329522390885 1.3852326762754181
3.390260606630151 0.9365003658892128
3.5644036756185664 0.8677450574769825
3.609113323623569 0.06188926064541356
3.3370163103409975 1.8953218726121683
3.4644482407671235 0.5204164170316297
3.304740577911405 1.8155631462754478
3.6017683094248114 0.06301751409588441
3.4374702959534225 1.5784978913252843
3.348546065766383 1.8758063615504188
3.5221879526138955 0.2683108151329616
3.619462001598093 0.3670980700320676
3.509444496908306 1.214297795703862
3.377603920292034 1.0243648462459465
3.4074154885131764 0.8341717574754899
3.5938296816994524 0.6327527978716478
3.3988977999341112 0.8865450583109578
3.5682631576860406 0.12232015410821795
3.367022077855173 1.8299788244604507
3.6117658094918426 0.07452461403563326
3.4763390995995542 1.3908490630786616
3.4447352902199273 0.6248558630384586
3.3893321052138714 1.7624245075285483
3.319516842213695 1.5069275423058244
3.386610955983633 1.7710796458868359
3.3487972246012725 1.237240040061934
3.6210597627175334 0.10751878642340351
3.5860687382999004 0.08629017002549944
3.386653632822883 1.7702820184243748
3.350205415399195 1.227019805710384
3.4553244589797543 0.5715337825751554
3.3465651174495035 1.2589849872424566
3.603890145949703 0.5313409270198264
3.3389460116196696 1.8802712632864544
3.3086585280618763 1.8254213005444981
3.4447278576029285 1.5387486592850976
3.443347556039282 0.636424510365206
3.3697912032690986 1.0853135883606946
3.6243824874921744 0.19166698522419168
3.610112777754627 0.46362533042503706
3.580577146402666 0.734064197678741
3.3072861235483786 1.7262253805966097
3.5988023790724846 0.08020995169534295
3.418572169041471 1.6489987988817525
3.307640763814213 1.719895070351587
3.3515881547076196 1.8574643969451188
3.5848601799455038 0.6978347908930242
3.5060801176199172 0.3419148643561609
3.3075963845610397 1.738054801541292
3.381899843007256 1.0045628228708754
3.441583151504632 1.5500461699743173
3.353116252779511 1.8528604636400097
3.3112134133968425 1.642006185915097
3.3119698189488904 1.629964276516029
3.53302250284737 0.23998104161021416
3.4995681925378017 0.3713012960134492
3.399545601631 0.8931291008317039
3.328058239087191 1.875951745640883
3.526392671158912 1.102153728860987
3.488232823266496 1.319657805064443
3.529275165699871 1.0843318013672327
3.6056515507307516 0.5012732403539548
3.322264137011051 1.4986854342320974
3.563094189560418 0.8584959207294744
3.398709802377034 0.9002918540674827
3.5319464381259276 1.0662213760403834
3.313975302354379 1.8381378174969463
3.431717194349875 0.7062920723239969
3.470398622202548 1.4097742335722927
3.3794110317503727 1.027378004193121
3.413646499092344 0.8105828138416111
3.572446948163539 0.7870745426338015
3.312275191287095 1.816307038503549
3.5973847485109394 0.5768927347215769
3.618359850997055 0.32197680988404365
3.620711556194286 0.18056301796905316
3.554791091813516 0.17607807504153072
3.366628709881444 1.813467870847827
3.34983792927423 1.2490248312430356
3.414998399613698 1.6536113385525226
3.4354681697163345 1.5687311238863941
3.6207339177703886 0.22397150714203207
3.6069687128137606 0.1045854424156083
3.6205821635261835 0.2158877817285898
3.616079645447151 0.13787394655389207
3.396969604706844 0.9172965725471034
3.530880705355367 1.066479683278672
3.597984302962016 0.10266023728235218
3.4136984523336524 0.816136758863026
3.338408830236739 1.8574334976591
3.61661521322201 0.3329302511693548
3.533818913277348 0.24813086412581065
3.5632655820300347 0.8472039529361926
3.581272189709705 0.12085683242961309
3.605118273636767 0.48673900258634006
